response,pairA_1,pairA_2,pairB_1,pairB_2,subject
1,1.570796327,2.094395102,-3.054326191,-2.792526803,45
0,-0.174532925,1.832595715,-1.919862177,-0.872664626,45
1,-3.054326191,0.087266463,0.174532925,-3.141592654,45
1,1.134464014,1.396263402,-2.530727415,-0.698131701,45
1,2.879793266,3.054326191,0.087266463,0.436332313,45
0,-0.174532925,0,1.483529864,2.181661565,45
1,-0.34906585,0.698131701,1.745329252,-2.705260341,45
0,2.879793266,-2.705260341,-0.261799388,0.34906585,45
0,0.34906585,2.181661565,-0.610865238,0,45
0,0.174532925,2.268928028,2.530727415,-2.792526803,45
0,0.087266463,0.436332313,-0.785398163,-0.610865238,45
0,0.785398163,2.617993878,-1.047197551,0.087266463,45
1,-2.617993878,-0.523598776,0.523598776,3.054326191,45
0,0.087266463,2.530727415,-2.094395102,-0.959931089,45
1,-1.396263402,-1.134464014,1.221730476,-2.35619449,45
0,0.959931089,1.308996939,2.35619449,2.967059728,45
0,0,1.832595715,2.181661565,-2.967059728,45
1,-2.879793266,-2.268928028,2.617993878,-2.967059728,45
1,-2.35619449,-1.658062789,-0.959931089,1.308996939,45
1,-2.967059728,-2.879793266,0.087266463,-3.054326191,45
0,-1.658062789,0.785398163,3.054326191,-3.141592654,45
0,0.872664626,2.530727415,-1.570796327,0.785398163,45
0,0,2.879793266,-1.221730476,-0.698131701,45
0,-1.396263402,-0.698131701,2.792526803,-1.570796327,45
1,-0.872664626,-0.610865238,1.134464014,2.00712864,45
0,-0.523598776,1.832595715,1.919862177,2.530727415,45
1,-0.698131701,-0.610865238,0.087266463,0.34906585,45
0,0.698131701,2.181661565,-0.785398163,-0.523598776,45
1,-2.181661565,-0.174532925,1.832595715,-2.617993878,45
0,0.610865238,2.094395102,-2.35619449,-2.268928028,45
1,-2.967059728,-2.530727415,2.181661565,2.530727415,45
1,2.967059728,-1.832595715,-0.174532925,2.181661565,45
0,0.087266463,1.483529864,-2.530727415,-2.094395102,45
0,3.054326191,-1.919862177,2.094395102,2.35619449,45
1,-2.792526803,-2.705260341,-0.872664626,0.174532925,45
0,-0.436332313,0,-3.141592654,-2.268928028,45
1,1.570796327,1.658062789,2.530727415,-2.094395102,45
1,1.047197551,-2.268928028,-2.094395102,1.047197551,45
0,0.872664626,2.268928028,-0.785398163,-0.261799388,45
1,-2.443460953,-1.745329252,0.174532925,1.919862177,45
0,-0.610865238,0.436332313,-2.35619449,-2.181661565,45
0,-0.959931089,0,-2.967059728,-1.919862177,45
0,-1.221730476,1.745329252,-2.530727415,-1.919862177,45
1,-3.141592654,-2.00712864,0.523598776,1.832595715,45
0,-0.34906585,1.308996939,-3.054326191,-2.879793266,45
0,-0.698131701,0.174532925,-3.141592654,-1.047197551,45
1,0.436332313,0.698131701,1.745329252,-2.617993878,45
0,0.174532925,0.785398163,-3.054326191,-2.35619449,45
0,-0.698131701,-0.261799388,-2.35619449,-2.268928028,45
0,1.745329252,-3.141592654,-2.094395102,-1.134464014,45
1,-1.047197551,-0.698131701,1.134464014,-2.705260341,45
1,1.745329252,-3.054326191,-0.436332313,1.047197551,45
0,0.174532925,-3.141592654,-1.832595715,-0.959931089,45
1,-1.919862177,-1.832595715,1.047197551,1.919862177,45
0,3.054326191,-2.530727415,1.047197551,1.134464014,45
1,-2.792526803,-2.35619449,-2.181661565,-1.658062789,45
0,-2.967059728,-1.483529864,-0.261799388,-0.174532925,45
0,-1.308996939,0.959931089,-3.054326191,-2.792526803,45
1,-2.35619449,-0.785398163,-0.174532925,0.610865238,45
0,0.959931089,2.530727415,-0.610865238,-0.261799388,45
1,-2.00712864,-1.570796327,-0.436332313,-0.34906585,45
1,-0.959931089,-0.872664626,-2.443460953,-1.919862177,45
1,2.268928028,2.35619449,-1.745329252,0.087266463,45
1,-1.832595715,-1.658062789,-2.530727415,-2.00712864,45
1,0.174532925,0.34906585,1.832595715,-2.443460953,45
0,0.698131701,1.396263402,-2.35619449,-0.785398163,45
1,-2.617993878,-2.268928028,1.221730476,2.181661565,45
1,0.174532925,0.610865238,1.745329252,-2.181661565,45
1,-0.785398163,0.174532925,1.483529864,2.967059728,45
1,1.658062789,3.054326191,-2.181661565,0.523598776,45
0,1.396263402,1.658062789,-0.610865238,-0.34906585,45
0,1.745329252,2.879793266,0.698131701,1.483529864,45
1,-0.261799388,2.879793266,2.967059728,-0.34906585,45
0,1.832595715,-2.879793266,0.523598776,0.610865238,45
0,0.872664626,1.832595715,-1.308996939,0.34906585,45
1,-2.705260341,-2.530727415,-0.872664626,-0.261799388,45
1,2.181661565,2.443460953,-0.872664626,0.436332313,45
0,2.530727415,2.792526803,-1.047197551,-0.610865238,45
1,-0.785398163,-0.523598776,1.308996939,1.570796327,45
0,1.919862177,2.705260341,-1.221730476,-0.34906585,45
0,-1.221730476,1.919862177,-2.617993878,-1.832595715,45
0,-2.617993878,-1.745329252,2.268928028,2.967059728,45
1,1.745329252,-2.792526803,-1.745329252,0.087266463,45
0,-2.00712864,-1.221730476,1.308996939,1.570796327,45
0,2.879793266,-1.570796327,0.34906585,2.705260341,45
1,-1.832595715,-1.745329252,2.268928028,2.35619449,45
0,-1.221730476,1.832595715,-3.141592654,-1.570796327,45
1,2.00712864,-1.832595715,-0.959931089,1.832595715,45
1,2.967059728,-2.967059728,0.523598776,2.530727415,45
0,1.396263402,2.094395102,-1.832595715,-1.308996939,45
0,0.523598776,2.00712864,-2.617993878,-1.308996939,45
1,-3.054326191,-2.181661565,0.087266463,2.00712864,45
1,-2.530727415,-2.00712864,1.134464014,-2.879793266,45
1,-1.745329252,0,1.221730476,1.483529864,45
1,0.436332313,0.698131701,-2.792526803,-1.919862177,45
1,2.879793266,-1.570796327,-0.523598776,0.610865238,45
0,2.00712864,-2.879793266,-2.35619449,-0.523598776,45
0,1.134464014,2.00712864,-1.658062789,-0.872664626,45
1,-1.134464014,-0.34906585,1.570796327,2.268928028,45
0,-0.698131701,1.396263402,2.967059728,-2.792526803,45
1,-2.268928028,-1.308996939,0.698131701,2.00712864,45
1,-2.617993878,-1.919862177,-0.959931089,0.959931089,45
1,-3.054326191,-2.530727415,-1.570796327,0.610865238,45
0,-1.134464014,0.174532925,2.705260341,2.879793266,45
1,2.35619449,-2.530727415,0.087266463,1.832595715,45
0,2.967059728,-2.617993878,0.959931089,1.919862177,45
0,-2.792526803,-0.34906585,0.698131701,2.181661565,45
1,1.832595715,-1.396263402,-1.308996939,1.745329252,45
0,1.832595715,2.967059728,-1.221730476,-1.047197551,45
0,0.872664626,2.443460953,-1.221730476,0.174532925,45
0,2.00712864,2.617993878,1.134464014,1.396263402,45
0,-0.959931089,0.610865238,2.792526803,-2.792526803,45
0,0.785398163,-2.879793266,-2.094395102,-1.396263402,45
1,-2.268928028,-1.483529864,-0.959931089,0.34906585,45
0,0,0.610865238,1.308996939,-2.967059728,45
0,-2.443460953,-0.610865238,-3.054326191,-2.705260341,45
1,-0.959931089,1.396263402,1.570796327,-2.268928028,45
0,0.610865238,2.181661565,2.617993878,2.705260341,45
0,2.268928028,-2.792526803,-2.181661565,-1.570796327,45
0,-2.00712864,-1.745329252,-1.134464014,-1.047197551,45
1,1.658062789,2.094395102,0.523598776,1.570796327,45
1,2.792526803,-3.054326191,0.436332313,2.181661565,45
0,-0.174532925,1.221730476,2.617993878,-2.35619449,45
1,2.967059728,-1.832595715,-0.785398163,1.658062789,45
1,-1.483529864,-1.308996939,-2.268928028,-1.745329252,45
0,-0.872664626,1.221730476,1.658062789,2.268928028,45
0,1.832595715,-2.530727415,-0.959931089,1.570796327,45
0,0.959931089,2.617993878,-0.523598776,0.523598776,45
0,-0.174532925,1.047197551,-2.792526803,-0.872664626,45
1,2.443460953,-2.181661565,0.087266463,2.35619449,45
0,-0.959931089,0,-2.967059728,-2.268928028,45
0,-1.745329252,-0.523598776,1.396263402,1.658062789,45
0,0.610865238,1.396263402,2.181661565,-1.221730476,45
1,-0.174532925,0.087266463,2.879793266,-1.919862177,46
0,-2.181661565,-1.308996939,3.054326191,-2.792526803,46
0,1.832595715,-2.879793266,-2.705260341,0.34906585,46
0,-0.872664626,-0.698131701,-1.047197551,-0.959931089,46
0,0.610865238,2.530727415,-0.872664626,-0.523598776,46
1,1.483529864,2.443460953,2.530727415,-2.00712864,46
1,2.792526803,-2.268928028,-0.523598776,0.785398163,46
0,-3.054326191,-0.698131701,-0.174532925,1.221730476,46
1,2.268928028,2.879793266,-0.34906585,1.308996939,46
0,2.617993878,-1.396263402,0.959931089,1.570796327,46
0,-0.261799388,1.919862177,2.268928028,-3.054326191,46
0,-0.959931089,0.261799388,2.094395102,2.268928028,46
0,2.094395102,-2.00712864,-1.570796327,-1.308996939,46
1,2.879793266,2.967059728,0.174532925,2.617993878,46
0,0,0.959931089,-1.483529864,-1.134464014,46
1,-0.959931089,-0.610865238,2.181661565,-2.181661565,46
0,0.087266463,0.785398163,-1.134464014,-0.872664626,46
1,-1.134464014,1.221730476,-3.054326191,-1.658062789,46
1,-0.698131701,0,2.617993878,-1.832595715,46
0,-1.047197551,1.483529864,-2.617993878,-1.832595715,46
1,-1.134464014,-0.698131701,1.570796327,-1.832595715,46
0,0.087266463,2.530727415,2.792526803,-2.617993878,46
1,-2.181661565,-1.570796327,2.00712864,-2.617993878,46
0,-0.261799388,2.00712864,2.443460953,2.705260341,46
1,0.523598776,1.396263402,-1.658062789,-0.698131701,46
1,2.792526803,-2.879793266,-0.610865238,1.745329252,46
0,0.872664626,-2.35619449,-0.785398163,0.34906585,46
0,-2.879793266,-1.221730476,1.570796327,2.617993878,46
0,2.792526803,-0.436332313,2.094395102,2.617993878,46
0,-1.919862177,0.34906585,0.610865238,2.879793266,46
1,1.832595715,2.705260341,-1.570796327,-0.872664626,46
1,-2.35619449,-1.658062789,0.872664626,2.443460953,46
0,2.792526803,-0.436332313,2.35619449,2.530727415,46
0,-2.181661565,-1.919862177,-0.610865238,-0.34906585,46
1,0.959931089,2.094395102,-2.792526803,0,46
0,-0.959931089,2.268928028,2.35619449,-0.959931089,46
0,2.705260341,-0.959931089,1.221730476,2.181661565,46
0,2.705260341,-1.919862177,1.308996939,2.094395102,46
1,2.35619449,-3.141592654,0,1.308996939,46
0,-1.745329252,1.483529864,-2.792526803,-2.705260341,46
0,2.705260341,-1.134464014,0.436332313,0.698131701,46
0,-0.523598776,0.610865238,2.00712864,2.268928028,46
1,-2.268928028,-1.047197551,1.832595715,-3.141592654,46
1,1.483529864,1.658062789,-1.745329252,-0.523598776,46
1,2.530727415,-1.221730476,-0.34906585,1.658062789,46
1,2.792526803,3.054326191,0.785398163,2.705260341,46
0,2.705260341,-1.919862177,-1.570796327,-0.959931089,46
1,1.570796327,1.919862177,-2.967059728,-0.261799388,46
0,0.34906585,1.308996939,2.879793266,-2.879793266,46
1,2.35619449,-2.181661565,-2.094395102,0.698131701,46
1,-1.221730476,-0.872664626,-2.181661565,-1.832595715,46
0,2.094395102,2.792526803,1.047197551,1.919862177,46
0,-2.879793266,-2.00712864,2.094395102,2.879793266,46
1,-2.617993878,-2.094395102,1.047197551,-2.967059728,46
1,-2.879793266,-2.268928028,1.134464014,-2.967059728,46
1,-2.35619449,-0.959931089,0.34906585,-2.967059728,46
1,-1.134464014,-0.959931089,0.785398163,1.221730476,46
0,1.221730476,2.792526803,0.34906585,0.523598776,46
0,-0.523598776,1.221730476,-1.745329252,-0.698131701,46
1,3.054326191,-2.617993878,-0.523598776,0.698131701,46
1,1.396263402,2.181661565,-0.261799388,0.872664626,46
1,-0.34906585,1.483529864,1.658062789,-2.268928028,46
1,1.308996939,2.617993878,-3.141592654,0.087266463,46
0,1.221730476,2.00712864,-3.054326191,-2.617993878,46
1,0.261799388,0.785398163,2.617993878,-2.094395102,46
0,0.523598776,1.396263402,-2.530727415,-1.658062789,46
1,2.35619449,2.530727415,2.967059728,-2.268928028,46
1,2.530727415,-1.745329252,-0.174532925,1.221730476,46
1,0.785398163,1.483529864,2.967059728,-0.785398163,46
0,1.570796327,-2.094395102,0.872664626,0.959931089,46
0,2.792526803,-0.523598776,-0.34906585,2.792526803,46
1,0.523598776,0.959931089,-2.00712864,-0.872664626,46
1,-1.483529864,-1.396263402,-1.134464014,-1.047197551,46
0,-1.483529864,0.087266463,2.530727415,-2.705260341,46
1,1.745329252,2.705260341,2.967059728,-0.610865238,46
0,0.087266463,2.00712864,2.35619449,-3.054326191,46
0,-0.34906585,2.181661565,-3.054326191,-1.745329252,46
1,-0.610865238,-0.436332313,1.919862177,2.181661565,46
1,1.134464014,2.094395102,-1.745329252,0.261799388,46
0,0.436332313,1.308996939,-1.134464014,-0.174532925,46
0,2.443460953,-2.705260341,-1.745329252,-0.698131701,46
1,-2.879793266,-1.919862177,1.570796327,2.879793266,46
1,-1.134464014,-0.785398163,-0.610865238,0,46
1,-2.443460953,-0.785398163,1.832595715,-2.967059728,46
0,-1.396263402,-0.34906585,-2.705260341,-2.443460953,46
1,2.181661565,-2.967059728,-2.094395102,-0.698131701,46
1,0.698131701,0.785398163,-2.617993878,-0.174532925,46
1,-2.879793266,-1.832595715,1.483529864,2.792526803,46
0,1.308996939,3.054326191,-0.523598776,0,46
1,2.967059728,-3.054326191,-2.094395102,0.872664626,46
0,0.872664626,2.268928028,-0.610865238,-0.523598776,46
1,-2.268928028,-1.570796327,3.054326191,-2.879793266,46
0,-1.221730476,0.872664626,-2.705260341,-2.443460953,46
0,-0.436332313,1.221730476,-2.530727415,-1.658062789,46
0,-3.141592654,-1.832595715,1.658062789,2.268928028,46
1,-2.879793266,-1.396263402,-0.872664626,0.261799388,46
0,-0.872664626,1.483529864,1.745329252,-2.792526803,46
0,-0.959931089,0.785398163,0.872664626,2.094395102,46
0,0.872664626,2.00712864,-3.054326191,-2.705260341,46
1,-1.308996939,-0.959931089,0.087266463,1.745329252,46
0,-0.610865238,-0.34906585,-2.705260341,-2.530727415,46
0,-1.570796327,0.785398163,1.919862177,-2.268928028,46
0,1.832595715,-1.570796327,0.523598776,1.308996939,46
1,-2.617993878,-2.443460953,0.785398163,-3.054326191,46
0,1.570796327,1.919862177,3.054326191,-2.967059728,46
0,0.872664626,-2.443460953,-2.443460953,0.698131701,46
0,0.34906585,1.308996939,-2.268928028,-1.308996939,46
1,-2.967059728,-2.181661565,0.436332313,1.658062789,46
0,-1.483529864,0.785398163,1.745329252,1.832595715,46
0,2.094395102,-1.396263402,-0.785398163,-0.698131701,46
0,0.436332313,1.396263402,2.181661565,-2.792526803,46
0,2.617993878,-0.959931089,0.174532925,0.610865238,46
1,2.00712864,2.094395102,3.054326191,-0.698131701,46
1,-1.396263402,-0.698131701,2.181661565,-2.094395102,46
0,0.261799388,2.268928028,-2.094395102,-1.658062789,46
1,-0.698131701,-0.261799388,1.658062789,-2.530727415,46
0,-0.610865238,0.872664626,1.308996939,1.483529864,46
0,-1.570796327,-0.959931089,1.832595715,2.967059728,46
1,2.879793266,-2.879793266,-0.785398163,-0.174532925,46
0,0.610865238,1.308996939,1.570796327,1.658062789,46
1,-1.919862177,-1.832595715,-0.523598776,0.872664626,46
1,-2.443460953,-1.483529864,1.745329252,-3.054326191,46
0,0.959931089,2.879793266,-0.174532925,0.261799388,46
1,1.483529864,1.832595715,3.054326191,-1.047197551,46
1,3.054326191,-2.879793266,0.261799388,2.530727415,46
0,-2.00712864,-1.221730476,2.35619449,2.530727415,46
0,1.745329252,-2.792526803,1.221730476,1.396263402,46
0,-0.34906585,0.959931089,2.879793266,-2.35619449,46
1,0.872664626,1.483529864,2.094395102,-1.570796327,46
0,1.745329252,2.967059728,-2.530727415,-1.221730476,46
1,3.054326191,-2.443460953,-0.34906585,2.00712864,46
0,-2.443460953,-0.698131701,0.872664626,1.570796327,46
0,1.919862177,-2.35619449,0.436332313,1.308996939,46
0,-1.745329252,0.34906585,2.181661565,-2.35619449,46
1,1.658062789,2.094395102,-0.785398163,1.570796327,46
0,-0.698131701,1.221730476,-1.396263402,-0.872664626,46
0,0.523598776,0.872664626,-0.436332313,-0.174532925,46
1,-0.698131701,-0.610865238,-0.436332313,0.436332313,46
0,-1.919862177,0.436332313,1.658062789,2.094395102,46
0,-1.919862177,0.261799388,1.134464014,1.221730476,46
0,2.443460953,-0.785398163,-0.698131701,2.35619449,46
0,1.658062789,-2.879793266,-1.221730476,0.087266463,46
1,1.570796327,-3.141592654,-1.832595715,-0.174532925,46
1,2.443460953,-2.443460953,0.087266463,2.181661565,46
0,1.308996939,2.967059728,-1.483529864,-0.436332313,46
1,2.530727415,-2.530727415,-2.35619449,-0.698131701,46
0,0.785398163,1.047197551,1.658062789,2.530727415,46
1,-1.396263402,-0.872664626,2.967059728,-2.705260341,46
1,-2.00712864,-1.221730476,2.181661565,-2.35619449,46
1,-2.617993878,-2.35619449,-1.919862177,-1.308996939,46
0,-0.959931089,0.436332313,-3.054326191,-2.181661565,46
1,-0.698131701,-0.523598776,1.658062789,2.617993878,46
1,-2.268928028,-1.745329252,0.698131701,1.658062789,46
1,-1.308996939,-0.34906585,2.443460953,-1.570796327,46
1,-1.570796327,-0.872664626,0.261799388,2.181661565,46
0,1.134464014,-2.530727415,-0.872664626,-0.261799388,46
1,2.443460953,-3.054326191,0.087266463,0.610865238,46
0,0.34906585,1.919862177,-2.705260341,-1.832595715,46
0,2.617993878,-2.705260341,1.483529864,1.919862177,46
0,2.879793266,-2.879793266,-0.523598776,-0.436332313,46
0,1.047197551,-2.617993878,-2.530727415,-1.745329252,46
1,-0.436332313,0,1.832595715,-1.745329252,46
0,-1.919862177,-0.174532925,2.443460953,2.967059728,46
0,0.34906585,2.530727415,-0.959931089,-0.698131701,46
0,-0.959931089,1.047197551,1.570796327,1.832595715,46
1,2.967059728,-2.530727415,-1.745329252,-0.174532925,46
0,2.00712864,-2.181661565,-1.396263402,0.174532925,46
0,0.261799388,1.134464014,-2.705260341,-2.443460953,46
0,-2.967059728,-1.832595715,-1.134464014,-1.047197551,46
0,1.308996939,2.35619449,-1.134464014,-0.436332313,46
0,-1.047197551,1.221730476,1.483529864,2.879793266,46
0,-2.879793266,-1.745329252,-1.483529864,-0.174532925,46
1,-1.221730476,-0.959931089,0.087266463,1.047197551,46
1,2.967059728,-1.658062789,-1.308996939,0.436332313,46
0,0.610865238,1.832595715,2.268928028,2.705260341,46
1,-2.530727415,0.523598776,0.610865238,-2.617993878,46
1,-2.094395102,-1.570796327,-0.436332313,1.396263402,46
0,-2.094395102,0.523598776,2.35619449,2.967059728,46
1,-2.705260341,-2.617993878,-0.261799388,0.523598776,46
1,-0.436332313,0,-3.054326191,-0.698131701,46
0,1.134464014,2.443460953,-0.610865238,-0.523598776,46
1,1.047197551,1.658062789,-1.570796327,-0.523598776,46
1,-3.054326191,-2.268928028,-0.610865238,2.00712864,46
0,-1.221730476,0.174532925,2.530727415,-1.745329252,46
0,2.705260341,-2.00712864,-1.221730476,-0.174532925,46
0,1.483529864,2.705260341,-2.705260341,-1.396263402,46
1,1.396263402,2.443460953,-0.34906585,1.308996939,46
1,-0.610865238,0,2.181661565,-3.141592654,46
1,2.617993878,-1.308996939,0,2.268928028,46
1,0.174532925,0.785398163,0.959931089,-3.054326191,46
1,2.00712864,-2.879793266,-1.832595715,0.34906585,46
0,-3.054326191,-2.792526803,-1.221730476,-0.872664626,46
0,-0.174532925,2.530727415,-1.047197551,-0.34906585,46
1,-2.617993878,-1.919862177,-0.436332313,2.00712864,46
0,-2.705260341,-1.483529864,1.832595715,2.443460953,46
0,2.530727415,-2.879793266,-1.570796327,-0.698131701,46
1,-3.054326191,-2.879793266,1.047197551,3.054326191,46
1,-2.35619449,-2.268928028,0.523598776,2.530727415,46
0,-1.221730476,1.221730476,1.483529864,2.00712864,46
1,-2.792526803,-2.35619449,0.436332313,1.832595715,46
1,0.523598776,1.308996939,1.832595715,2.617993878,46
1,1.134464014,2.879793266,-0.523598776,0.698131701,47
1,0.872664626,0.959931089,-2.268928028,-2.00712864,47
0,-1.134464014,0.087266463,0.34906585,0.610865238,47
1,2.617993878,-1.396263402,-0.610865238,1.396263402,47
1,-2.530727415,-2.181661565,-2.094395102,-0.610865238,47
0,-2.879793266,-1.570796327,2.530727415,2.792526803,47
1,-2.617993878,-2.268928028,1.745329252,-2.792526803,47
0,-2.967059728,-1.134464014,2.268928028,2.879793266,47
0,-0.261799388,0.698131701,2.181661565,-2.268928028,47
1,-2.094395102,-1.919862177,-0.698131701,0.34906585,47
1,-1.308996939,1.745329252,2.443460953,-2.967059728,47
1,-1.221730476,-1.134464014,-0.610865238,1.483529864,47
1,1.570796327,2.705260341,-0.698131701,0.959931089,47
1,0.174532925,1.396263402,-2.705260341,-0.34906585,47
1,2.705260341,2.967059728,1.658062789,2.35619449,47
1,-2.967059728,-2.00712864,-1.919862177,1.134464014,47
0,-1.745329252,0.261799388,1.221730476,1.483529864,47
0,-1.221730476,1.919862177,2.792526803,2.967059728,47
1,1.832595715,-2.35619449,0.785398163,1.308996939,47
0,1.745329252,-3.141592654,-1.570796327,-0.872664626,47
1,0.34906585,1.745329252,-0.785398163,-0.34906585,47
1,-0.698131701,-0.174532925,2.792526803,-2.879793266,47
0,-2.268928028,-1.308996939,2.705260341,-2.879793266,47
1,0.436332313,0.523598776,2.443460953,-1.308996939,47
1,-0.523598776,1.570796327,2.792526803,-2.35619449,47
1,1.308996939,1.658062789,2.443460953,-3.054326191,47
0,1.919862177,-2.879793266,0.959931089,1.221730476,47
0,1.221730476,-2.530727415,-1.919862177,-0.698131701,47
0,2.268928028,-2.617993878,-2.443460953,-2.094395102,47
0,1.396263402,1.658062789,2.530727415,2.705260341,47
0,-0.34906585,1.832595715,2.879793266,-2.879793266,47
0,-2.443460953,-1.832595715,2.00712864,2.530727415,47
1,-2.617993878,-2.181661565,-0.610865238,2.617993878,47
0,-1.308996939,-0.436332313,0.174532925,1.134464014,47
1,0.436332313,3.054326191,-1.308996939,0.261799388,47
0,-1.396263402,1.832595715,1.919862177,-1.396263402,47
1,3.054326191,-3.054326191,1.745329252,2.792526803,47
1,-2.00712864,0,1.396263402,2.879793266,47
1,-1.221730476,-0.872664626,0.087266463,0.872664626,47
1,2.181661565,-2.879793266,-0.523598776,0,47
0,1.832595715,2.617993878,-0.698131701,0.959931089,47
1,0.698131701,2.879793266,-2.967059728,-0.523598776,47
1,-0.261799388,0.698131701,-2.617993878,-1.308996939,47
0,-0.959931089,1.308996939,-2.967059728,-1.308996939,47
0,1.134464014,1.745329252,-0.785398163,0.523598776,47
0,-2.617993878,-1.919862177,1.483529864,2.35619449,47
0,0.610865238,1.047197551,-1.483529864,-1.308996939,47
1,-1.745329252,0.174532925,1.134464014,3.054326191,47
0,-2.617993878,-0.698131701,0.523598776,1.308996939,47
0,2.705260341,-1.047197551,0.523598776,0.610865238,47
0,-0.261799388,0.872664626,1.396263402,-2.443460953,47
1,2.35619449,-3.141592654,-2.530727415,-1.832595715,47
1,0.959931089,1.745329252,-0.959931089,0.087266463,47
0,2.530727415,-3.141592654,-2.094395102,-2.00712864,47
1,0.087266463,0.261799388,1.221730476,2.35619449,47
0,-1.570796327,-1.396263402,2.705260341,-2.879793266,47
1,2.35619449,-2.181661565,0.087266463,1.134464014,47
0,-1.396263402,-0.34906585,0.959931089,2.181661565,47
1,-0.872664626,1.570796327,-1.745329252,-0.959931089,47
0,-1.658062789,-0.872664626,0.436332313,1.396263402,47
1,2.094395102,2.617993878,-0.610865238,-0.436332313,47
1,-2.967059728,-2.094395102,1.134464014,2.00712864,47
1,1.658062789,2.967059728,-3.141592654,-0.959931089,47
0,1.047197551,2.705260341,-2.792526803,-2.094395102,47
1,1.221730476,2.00712864,-1.658062789,-0.436332313,47
1,-1.047197551,-0.959931089,-0.698131701,2.530727415,47
0,-3.141592654,-2.181661565,0.872664626,1.396263402,47
0,-2.268928028,-0.523598776,0.698131701,1.047197551,47
1,-1.832595715,-1.658062789,-0.959931089,0.698131701,47
0,2.967059728,-1.221730476,2.443460953,2.705260341,47
1,2.792526803,-0.436332313,-0.436332313,2.617993878,47
1,1.745329252,2.00712864,2.792526803,-3.054326191,47
1,-2.792526803,-1.832595715,-1.047197551,0.261799388,47
0,-2.35619449,-0.785398163,1.919862177,-3.054326191,47
1,2.967059728,3.054326191,-2.181661565,-0.610865238,47
1,2.094395102,2.181661565,0.34906585,0.698131701,47
1,0.523598776,-3.141592654,-2.792526803,-2.094395102,47
1,-2.530727415,-2.443460953,0,2.181661565,47
0,-0.872664626,0.087266463,1.221730476,-3.054326191,47
0,2.792526803,-1.047197551,0.087266463,0.34906585,47
1,0.523598776,1.658062789,2.00712864,-2.967059728,47
0,1.221730476,2.705260341,-1.658062789,-1.570796327,47
1,2.094395102,-3.054326191,0.174532925,1.221730476,47
1,0.698131701,1.570796327,-0.872664626,0.523598776,47
0,-2.268928028,-0.872664626,2.35619449,-2.967059728,47
1,-0.436332313,2.35619449,-2.792526803,-0.872664626,47
1,0.872664626,1.745329252,-2.268928028,-0.523598776,47
1,-2.530727415,-2.35619449,-1.047197551,1.221730476,47
0,-0.610865238,1.134464014,-0.872664626,-0.698131701,47
0,-2.443460953,-0.959931089,-0.698131701,0.174532925,47
0,0.872664626,2.967059728,-2.967059728,-2.792526803,47
0,2.443460953,2.705260341,-1.396263402,-1.134464014,47
0,-1.745329252,-0.698131701,1.570796327,1.919862177,47
1,-3.141592654,-2.879793266,-2.35619449,-1.134464014,47
0,-0.959931089,0.174532925,0.698131701,2.00712864,47
1,0.087266463,0.34906585,-3.054326191,0,47
0,-2.35619449,-0.698131701,-0.261799388,1.745329252,47
0,1.047197551,2.617993878,2.705260341,-1.919862177,47
1,-0.261799388,0.174532925,1.308996939,1.832595715,47
0,2.967059728,-1.396263402,-0.436332313,1.047197551,47
0,0.698131701,2.967059728,-0.34906585,0,47
1,-1.221730476,-0.959931089,2.530727415,-3.054326191,47
0,-0.959931089,0.436332313,2.792526803,-2.094395102,47
1,-2.617993878,-2.268928028,0.174532925,1.832595715,47
1,-2.530727415,-2.094395102,2.268928028,-2.705260341,47
0,2.00712864,-1.221730476,-1.134464014,1.919862177,47
0,0.174532925,0.785398163,-1.396263402,-0.959931089,47
0,-1.483529864,-0.261799388,2.879793266,-2.00712864,47
1,-0.436332313,2.792526803,-2.35619449,-0.872664626,47
1,-3.054326191,-2.35619449,1.396263402,2.35619449,47
0,-3.141592654,-2.00712864,1.483529864,2.792526803,47
0,0.698131701,1.308996939,0.087266463,0.174532925,47
1,-2.530727415,-2.443460953,0.698131701,2.617993878,47
0,2.181661565,-2.35619449,1.745329252,1.832595715,47
0,-1.570796327,-1.047197551,-2.792526803,-2.443460953,47
0,-0.261799388,1.221730476,2.35619449,-2.181661565,47
1,-1.570796327,-0.610865238,0.261799388,2.268928028,47
1,1.483529864,1.919862177,-1.832595715,-1.047197551,47
0,-0.523598776,0.872664626,1.221730476,1.483529864,47
1,2.00712864,-1.308996939,-0.698131701,1.483529864,47
1,2.094395102,2.879793266,0.436332313,2.00712864,47
0,2.705260341,2.967059728,-2.35619449,-2.00712864,47
1,1.396263402,1.919862177,-2.530727415,-0.785398163,47
1,1.919862177,2.00712864,-0.523598776,0.698131701,47
0,-1.134464014,0.872664626,-1.919862177,-1.832595715,47
0,1.745329252,2.181661565,2.617993878,2.792526803,47
1,-0.261799388,0.261799388,-3.141592654,-1.396263402,47
1,2.00712864,-1.832595715,-0.959931089,-0.34906585,47
0,-1.396263402,-1.134464014,-0.785398163,2.00712864,47
0,-1.396263402,0.087266463,2.181661565,2.443460953,47
1,2.705260341,-1.658062789,-0.698131701,-0.436332313,47
0,1.483529864,-2.268928028,-1.658062789,1.047197551,47
0,-2.00712864,0.436332313,1.570796327,2.617993878,47
1,-1.396263402,-1.221730476,-0.959931089,1.658062789,47
