error,nontarget_error_1,nontarget_error_2,nontarget_error_3,nontarget_error_4,nontarget_error_5,setsize,response,target,nontarget_1,nontarget_2,nontarget_3,nontarget_4,nontarget_5,subject
-0.174532925,-2.024581932,-0.680678408,NaN,NaN,NaN,3,-0.610865238,-0.436332313,-2.635447171,-1.291543646,NaN,NaN,NaN,34
0.471238898,0.366519143,2.984513021,NaN,NaN,NaN,3,1.745329252,1.274090354,2.111848395,-1.553343034,NaN,NaN,NaN,34
-0.837758041,1.082104136,2.199114858,NaN,NaN,NaN,3,-0.575958653,0.261799388,0.506145483,1.623156204,NaN,NaN,NaN,34
0.017453293,-1.361356817,-0.628318531,NaN,NaN,NaN,3,1.780235837,1.762782545,0.41887902,1.151917306,NaN,NaN,NaN,34
0.087266463,3.054326191,-2.775073511,NaN,NaN,NaN,3,-2.460914245,-2.548180708,0.593411946,1.047197551,NaN,NaN,NaN,34
-0.157079633,0.977384381,2.28638132,NaN,NaN,NaN,3,-0.366519143,-0.20943951,0.610865238,1.919862177,NaN,NaN,NaN,34
-0.191986218,1.169370599,2.303834613,NaN,NaN,NaN,3,-0.087266463,0.104719755,1.082104136,2.21656815,NaN,NaN,NaN,34
0.034906585,-1.780235837,1.151917306,NaN,NaN,NaN,3,-1.448623279,-1.483529864,3.054326191,-0.296705973,NaN,NaN,NaN,34
-0.174532925,-1.431169987,-1.326450232,NaN,NaN,NaN,3,-2.513274123,-2.338741198,2.338741198,2.443460953,NaN,NaN,NaN,34
-0.174532925,-0.575958653,-0.226892803,NaN,NaN,NaN,3,-1.902408885,-1.727875959,-2.478367538,-2.129301687,NaN,NaN,NaN,34
0.575958653,-0.383972435,-2.059488517,NaN,NaN,NaN,3,1.500983157,0.925024504,1.117010721,-0.558505361,NaN,NaN,NaN,34
-0.436332313,-2.49582083,-2.42600766,NaN,NaN,NaN,3,-0.087266463,0.34906585,-2.583087293,-2.513274123,NaN,NaN,NaN,34
-0.191986218,-2.391101075,-1.099557429,NaN,NaN,NaN,3,0.733038286,0.925024504,-1.658062789,-0.366519143,NaN,NaN,NaN,34
0.122173048,-1.570796327,-0.488692191,NaN,NaN,NaN,3,-2.268928028,-2.391101075,2.443460953,-2.757620218,NaN,NaN,NaN,34
-0.104719755,-2.809980096,-2.042035225,NaN,NaN,NaN,3,-2.129301687,-2.024581932,1.343903524,2.111848395,NaN,NaN,NaN,34
0.157079633,-1.815142422,0.628318531,NaN,NaN,NaN,3,2.984513021,2.827433388,1.169370599,-2.670353756,NaN,NaN,NaN,34
0.767944871,-0.959931089,2.408554368,NaN,NaN,NaN,3,2.268928028,1.500983157,1.308996939,-1.605702912,NaN,NaN,NaN,34
-0.087266463,-0.191986218,-0.13962634,NaN,NaN,NaN,3,0.541052068,0.628318531,0.34906585,0.401425728,NaN,NaN,NaN,34
0.27925268,1.658062789,2.129301687,NaN,NaN,NaN,3,2.059488517,1.780235837,-2.565634,-2.094395102,NaN,NaN,NaN,34
0.959931089,1.762782545,2.740166926,NaN,NaN,NaN,3,2.670353756,1.710422667,-1.850049007,-0.872664626,NaN,NaN,NaN,34
0.191986218,-2.129301687,2.268928028,NaN,NaN,NaN,3,-2.42600766,-2.617993878,1.727875959,-0.157079633,NaN,NaN,NaN,34
-0.052359878,-0.575958653,0.174532925,NaN,NaN,NaN,3,-0.628318531,-0.575958653,-1.204277184,-0.453785606,NaN,NaN,NaN,34
0,-3.089232776,-0.663225116,NaN,NaN,NaN,3,-3.001966313,-3.001966313,0.191986218,2.617993878,NaN,NaN,NaN,34
0.104719755,-2.705260341,1.79768913,NaN,NaN,NaN,3,2.967059728,2.862339973,0.261799388,-1.518436449,NaN,NaN,NaN,34
0.837758041,-0.977384381,0.052359878,NaN,NaN,NaN,3,2.059488517,1.221730476,1.082104136,2.111848395,NaN,NaN,NaN,34
-0.314159265,2.722713633,3.106686069,NaN,NaN,NaN,3,0.104719755,0.41887902,2.827433388,-3.071779484,NaN,NaN,NaN,34
-0.20943951,-0.157079633,2.844886681,NaN,NaN,NaN,3,-3.106686069,-2.897246558,3.019419606,-0.261799388,NaN,NaN,NaN,34
0.733038286,0.34906585,1.291543646,NaN,NaN,NaN,3,2.687807048,1.954768762,3.036872898,-2.303834613,NaN,NaN,NaN,34
2.059488517,-0.750491578,0.191986218,NaN,NaN,NaN,3,1.727875959,-0.331612558,0.977384381,1.919862177,NaN,NaN,NaN,34
0.06981317,-1.500983157,-0.610865238,NaN,NaN,NaN,3,-0.13962634,-0.20943951,-1.640609497,-0.750491578,NaN,NaN,NaN,34
-0.20943951,1.588249619,-2.600540585,NaN,NaN,NaN,3,-0.314159265,-0.104719755,1.274090354,-2.914699851,NaN,NaN,NaN,34
-0.13962634,1.727875959,2.094395102,NaN,NaN,NaN,3,2.879793266,3.019419606,-1.675516082,-1.308996939,NaN,NaN,NaN,34
0.488692191,-0.698131701,1.570796327,NaN,NaN,NaN,3,1.832595715,1.343903524,1.134464014,-2.879793266,NaN,NaN,NaN,34
0.122173048,1.448623279,-1.064650844,NaN,NaN,NaN,3,-0.453785606,-0.575958653,0.994837674,-1.518436449,NaN,NaN,NaN,34
0.104719755,1.588249619,-0.994837674,NaN,NaN,NaN,3,-0.558505361,-0.663225116,1.029744259,-1.553343034,NaN,NaN,NaN,34
1.221730476,0.907571211,-2.617993878,NaN,NaN,NaN,3,1.954768762,0.733038286,2.862339973,-0.663225116,NaN,NaN,NaN,34
0.802851456,-2.321287905,-2.094395102,NaN,NaN,NaN,3,2.967059728,2.164208272,0.645771823,0.872664626,NaN,NaN,NaN,34
-0.104719755,-2.949606436,-1.710422667,NaN,NaN,NaN,3,-1.291543646,-1.186823891,2.042035225,-3.001966313,NaN,NaN,NaN,34
-0.296705973,0.41887902,-2.024581932,NaN,NaN,NaN,3,-0.226892803,0.06981317,0.191986218,-2.251474735,NaN,NaN,NaN,34
0.261799388,2.111848395,3.019419606,NaN,NaN,NaN,3,1.675516082,1.413716694,-2.49582083,-1.588249619,NaN,NaN,NaN,34
0.34906585,-2.635447171,-2.303834613,NaN,NaN,NaN,3,-1.8675023,-2.21656815,1.780235837,2.111848395,NaN,NaN,NaN,34
-0.471238898,1.239183769,2.21656815,NaN,NaN,NaN,3,0.017453293,0.488692191,1.256637061,2.234021443,NaN,NaN,NaN,34
0.087266463,-1.815142422,-0.052359878,NaN,NaN,NaN,3,3.036872898,2.949606436,1.221730476,2.984513021,NaN,NaN,NaN,34
0.645771823,-1.483529864,1.483529864,1.623156204,3.089232776,-2.460914245,6,1.727875959,1.082104136,0.244346095,-3.071779484,-2.932153143,-1.466076572,-0.733038286,34
-0.383972435,0.06981317,0.087266463,2.391101075,3.089232776,-1.500983157,6,0.157079633,0.541052068,0.226892803,0.244346095,2.548180708,-3.036872898,-1.343903524,34
-0.017453293,1.431169987,1.605702912,2.234021443,-0.471238898,0.506145483,6,-1.012290966,-0.994837674,0.41887902,0.593411946,1.221730476,-1.483529864,-0.506145483,34
-0.488692191,0.087266463,0.994837674,2.164208272,2.914699851,-1.954768762,6,0.226892803,0.715584993,0.314159265,1.221730476,2.391101075,-3.141592654,-1.727875959,34
-0.872664626,-3.141592654,-1.832595715,0.157079633,0.610865238,2.14675498,6,-2.879793266,-2.00712864,0.261799388,1.570796327,-2.722713633,-2.268928028,-0.733038286,34
0.506145483,-2.042035225,-1.675516082,0.104719755,2.967059728,2.967059728,6,2.984513021,2.478367538,0.942477796,1.308996939,3.089232776,-0.331612558,-0.331612558,34
-1.186823891,2.042035225,2.111848395,-3.141592654,-2.897246558,-0.471238898,6,-1.099557429,0.087266463,0.942477796,1.012290966,2.042035225,2.28638132,-1.570796327,34
-0.401425728,0.733038286,1.780235837,-3.089232776,-1.832595715,-1.396263402,6,0.087266463,0.488692191,0.820304748,1.8675023,-3.001966313,-1.745329252,-1.308996939,34
-2.408554368,-2.827433388,-1.605702912,-0.645771823,-0.593411946,-0.226892803,6,0.13962634,2.548180708,-2.687807048,-1.466076572,-0.506145483,-0.453785606,-0.087266463,34
-0.104719755,-0.715584993,-0.558505361,-0.34906585,0.541052068,3.124139361,6,2.408554368,2.513274123,1.692969374,1.850049007,2.059488517,2.949606436,-0.750491578,34
-0.20943951,1.064650844,2.879793266,3.001966313,-2.303834613,-1.082104136,6,-0.593411946,-0.383972435,0.471238898,2.28638132,2.408554368,-2.897246558,-1.675516082,34
0.174532925,-1.082104136,-0.820304748,0.226892803,0.27925268,1.326450232,6,1.640609497,1.466076572,0.558505361,0.820304748,1.8675023,1.919862177,2.967059728,34
1.745329252,2.670353756,2.722713633,-0.593411946,-0.436332313,-0.174532925,6,-1.239183769,-2.984513021,1.431169987,1.483529864,-1.832595715,-1.675516082,-1.413716694,34
-3.036872898,-0.366519143,0.855211333,2.722713633,-1.902408885,-1.047197551,6,0.733038286,-2.513274123,0.366519143,1.588249619,-2.827433388,-1.169370599,-0.314159265,34
-0.13962634,1.029744259,1.658062789,2.391101075,2.862339973,-2.303834613,6,2.164208272,2.303834613,-3.089232776,-2.460914245,-1.727875959,-1.256637061,-0.13962634,34
-0.593411946,0.698131701,-2.705260341,-2.024581932,-1.954768762,-0.715584993,6,-0.645771823,-0.052359878,0.052359878,2.932153143,-2.670353756,-2.600540585,-1.361356817,34
-0.034906585,-3.071779484,-2.827433388,-2.042035225,-0.610865238,1.291543646,6,-2.862339973,-2.827433388,0.34906585,0.593411946,1.378810109,2.809980096,-1.570796327,34
2.478367538,-1.919862177,-0.820304748,0,1.134464014,2.600540585,6,2.583087293,0.104719755,0.663225116,1.762782545,2.583087293,-2.565634,-1.099557429,34
-0.087266463,-2.513274123,-2.373647783,-2.251474735,-0.174532925,0.383972435,6,3.054326191,-3.141592654,0.541052068,0.680678408,0.802851456,2.879793266,-2.844886681,34
-0.488692191,2.338741198,2.879793266,0.052359878,0.453785606,0.628318531,6,-2.268928028,-1.780235837,0.06981317,0.610865238,-2.21656815,-1.815142422,-1.640609497,34
0.122173048,-1.274090354,-1.256637061,-1.239183769,-0.907571211,-0.523598776,6,-1.361356817,-1.483529864,-2.635447171,-2.617993878,-2.600540585,-2.268928028,-1.884955592,34
-0.628318531,0.052359878,0.383972435,0.925024504,2.199114858,-1.815142422,6,1.605702912,2.234021443,1.658062789,1.989675347,2.530727415,-2.478367538,-0.20943951,34
-0.715584993,-2.024581932,-1.186823891,-0.191986218,0.13962634,0.994837674,6,-2.635447171,-1.919862177,1.623156204,2.460914245,-2.827433388,-2.49582083,-1.640609497,34
0.610865238,2.949606436,-1.815142422,0.244346095,0.575958653,0.785398163,6,-1.151917306,-1.762782545,1.79768913,-2.967059728,-0.907571211,-0.575958653,-0.366519143,34
-1.762782545,-1.8675023,-0.645771823,-0.314159265,0.331612558,1.535889742,6,1.972222055,-2.548180708,0.104719755,1.326450232,1.658062789,2.303834613,-2.775073511,34
-2.809980096,0.837758041,1.954768762,-2.059488517,-0.034906585,0.41887902,6,-0.506145483,2.303834613,0.331612558,1.448623279,-2.565634,-0.541052068,-0.087266463,34
-1.832595715,-2.583087293,-2.07694181,1.064650844,2.652900463,2.740166926,6,2.670353756,-1.780235837,0.087266463,0.593411946,-2.548180708,-0.959931089,-0.872664626,34
0.261799388,1.169370599,1.308996939,1.727875959,-2.059488517,-0.41887902,6,-1.082104136,-1.343903524,0.087266463,0.226892803,0.645771823,-3.141592654,-1.500983157,34
0.034906585,1.884955592,1.972222055,2.513274123,2.617993878,-1.326450232,6,-0.314159265,-0.34906585,1.570796327,1.658062789,2.199114858,2.303834613,-1.640609497,34
-0.558505361,1.500983157,2.408554368,-0.017453293,0.052359878,0.41887902,6,-0.41887902,0.13962634,1.082104136,1.989675347,-0.436332313,-0.366519143,0,34
0.645771823,2.303834613,2.740166926,2.862339973,-2.321287905,0.244346095,6,-0.890117919,-1.535889742,1.413716694,1.850049007,1.972222055,3.071779484,-0.645771823,34
-0.034906585,-2.042035225,-1.832595715,-1.570796327,-1.047197551,-0.27925268,6,-0.436332313,-0.401425728,-2.478367538,-2.268928028,-2.00712864,-1.483529864,-0.715584993,34
0.471238898,-0.837758041,-0.34906585,-0.27925268,2.199114858,-2.07694181,6,1.989675347,1.518436449,1.151917306,1.640609497,1.710422667,-2.094395102,-0.087266463,34
0.104719755,-2.268928028,-1.308996939,-0.680678408,1.012290966,-3.141592654,6,2.460914245,2.35619449,0.191986218,1.151917306,1.780235837,-2.809980096,-0.680678408,34
-0.41887902,-1.483529864,-1.378810109,0.680678408,-2.530727415,-1.780235837,6,1.675516082,2.094395102,0.191986218,0.296705973,2.35619449,-0.855211333,-0.104719755,34
0.06981317,2.967059728,-2.844886681,-1.850049007,0.296705973,0.453785606,6,-1.989675347,-2.059488517,0.977384381,1.448623279,2.443460953,-1.692969374,-1.535889742,34
-0.506145483,-2.303834613,-0.890117919,-0.785398163,-0.383972435,0.122173048,6,-0.907571211,-0.401425728,3.071779484,-1.79768913,-1.692969374,-1.291543646,-0.785398163,34
-2.391101075,1.221730476,-2.530727415,-1.553343034,-0.453785606,0.785398163,6,-1.151917306,1.239183769,0.06981317,2.600540585,-2.705260341,-1.605702912,-0.366519143,34
0.366519143,-2.513274123,-1.431169987,-0.157079633,0.34906585,3.054326191,6,2.670353756,2.303834613,0.157079633,1.239183769,2.513274123,3.019419606,-0.558505361,34
0.401425728,-2.705260341,-0.628318531,0.13962634,1.221730476,2.617993878,6,2.984513021,2.583087293,0.27925268,2.35619449,3.124139361,-2.07694181,-0.680678408,34
-0.226892803,-0.977384381,-0.925024504,0.034906585,0.610865238,2.967059728,6,2.35619449,2.583087293,1.378810109,1.431169987,2.391101075,2.967059728,-0.959931089,34
0.453785606,-2.809980096,-0.13962634,0.052359878,0.191986218,1.762782545,6,-1.815142422,-2.268928028,1.658062789,-1.954768762,-1.762782545,-1.623156204,-0.052359878,34
0.017453293,-1.047197551,-0.575958653,0.331612558,1.692969374,1.972222055,6,-2.775073511,-2.792526803,2.460914245,2.932153143,-2.443460953,-1.082104136,-0.802851456,34
-0.733038286,0.087266463,1.762782545,-3.019419606,-2.844886681,-1.361356817,6,0.191986218,0.925024504,0.27925268,1.954768762,-2.827433388,-2.652900463,-1.169370599,34
0.296705973,-1.658062789,-0.977384381,0.715584993,2.530727415,-2.548180708,6,1.850049007,1.553343034,0.191986218,0.872664626,2.565634,-1.902408885,-0.698131701,34
0.261799388,-1.413716694,-1.274090354,-0.488692191,-0.453785606,0.27925268,6,1.640609497,1.378810109,0.226892803,0.366519143,1.151917306,1.186823891,1.919862177,34
1.762782545,2.879793266,-0.575958653,0.541052068,1.256637061,1.361356817,6,-1.553343034,2.967059728,1.326450232,-2.129301687,-1.012290966,-0.296705973,-0.191986218,34
0,-2.251474735,-1.745329252,-1.710422667,-0.872664626,-0.488692191,6,-2.583087293,-2.583087293,1.448623279,1.954768762,1.989675347,2.827433388,-3.071779484,34
-0.383972435,-1.151917306,0.261799388,0.820304748,0.942477796,-2.635447171,6,2.07694181,2.460914245,0.925024504,2.338741198,2.897246558,3.019419606,-0.558505361,34
0.06981317,0.41887902,-1.396263402,-1.204277184,-0.366519143,-0.20943951,6,-0.34906585,-0.41887902,0.06981317,-1.745329252,-1.553343034,-0.715584993,-0.558505361,34
-0.087266463,1.256637061,1.745329252,NaN,NaN,NaN,3,-1.186823891,-1.099557429,0.06981317,0.558505361,NaN,NaN,NaN,35
0.27925268,-0.226892803,-0.052359878,NaN,NaN,NaN,3,-1.588249619,-1.8675023,-1.815142422,-1.640609497,NaN,NaN,NaN,35
2.35619449,-1.553343034,-0.872664626,NaN,NaN,NaN,3,-1.221730476,2.705260341,-2.775073511,-2.094395102,NaN,NaN,NaN,35
2.303834613,0.383972435,-1.204277184,NaN,NaN,NaN,3,-0.296705973,-2.600540585,0.087266463,-1.500983157,NaN,NaN,NaN,35
-0.977384381,1.431169987,-0.575958653,NaN,NaN,NaN,3,-0.698131701,0.27925268,0.733038286,-1.274090354,NaN,NaN,NaN,35
1.361356817,2.373647783,2.42600766,NaN,NaN,NaN,3,1.640609497,0.27925268,-2.268928028,-2.21656815,NaN,NaN,NaN,35
-0.34906585,2.548180708,0.296705973,NaN,NaN,NaN,3,-2.373647783,-2.024581932,0.174532925,-2.07694181,NaN,NaN,NaN,35
0.034906585,0.750491578,-1.431169987,NaN,NaN,NaN,3,1.082104136,1.047197551,1.832595715,-0.34906585,NaN,NaN,NaN,35
-0.925024504,1.745329252,-2.07694181,NaN,NaN,NaN,3,-0.436332313,0.488692191,1.308996939,-2.513274123,NaN,NaN,NaN,35
-0.523598776,-2.827433388,-0.20943951,NaN,NaN,NaN,3,-0.994837674,-0.471238898,2.460914245,-1.204277184,NaN,NaN,NaN,35
-1.570796327,-1.413716694,-0.122173048,NaN,NaN,NaN,3,2.583087293,-2.129301687,1.169370599,2.460914245,NaN,NaN,NaN,35
0.383972435,-0.13962634,-0.977384381,NaN,NaN,NaN,3,0.802851456,0.41887902,0.663225116,-0.174532925,NaN,NaN,NaN,35
0.174532925,-1.832595715,0,NaN,NaN,NaN,3,-2.111848395,-2.28638132,2.338741198,-2.111848395,NaN,NaN,NaN,35
0.401425728,-2.879793266,0.488692191,NaN,NaN,NaN,3,-1.396263402,-1.79768913,2.00712864,-0.907571211,NaN,NaN,NaN,35
-0.052359878,2.042035225,2.460914245,NaN,NaN,NaN,3,2.862339973,2.914699851,-1.378810109,-0.959931089,NaN,NaN,NaN,35
0.087266463,0.20943951,-2.740166926,NaN,NaN,NaN,3,0.488692191,0.401425728,0.698131701,-2.251474735,NaN,NaN,NaN,35
-0.087266463,-0.680678408,0.663225116,NaN,NaN,NaN,3,-2.914699851,-2.827433388,2.687807048,-2.251474735,NaN,NaN,NaN,35
0.261799388,-0.366519143,1.902408885,NaN,NaN,NaN,3,-2.565634,-2.827433388,-2.932153143,-0.663225116,NaN,NaN,NaN,35
-0.890117919,1.623156204,-2.844886681,NaN,NaN,NaN,3,1.675516082,2.565634,-2.984513021,-1.169370599,NaN,NaN,NaN,35
0.13962634,0.767944871,1.308996939,NaN,NaN,NaN,3,-0.680678408,-0.820304748,0.087266463,0.628318531,NaN,NaN,NaN,35
-0.226892803,-1.169370599,1.954768762,NaN,NaN,NaN,3,-2.932153143,-2.705260341,2.181661565,-0.977384381,NaN,NaN,NaN,35
0.174532925,-2.617993878,-0.663225116,NaN,NaN,NaN,3,-2.617993878,-2.792526803,1.047197551,3.001966313,NaN,NaN,NaN,35
-1.186823891,-0.017453293,1.902408885,NaN,NaN,NaN,3,2.879793266,-2.21656815,2.862339973,-1.500983157,NaN,NaN,NaN,35
-0.750491578,-2.111848395,1.204277184,NaN,NaN,NaN,3,2.530727415,-3.001966313,0.41887902,-2.548180708,NaN,NaN,NaN,35
0.820304748,1.186823891,1.850049007,NaN,NaN,NaN,3,1.483529864,0.663225116,2.670353756,-2.949606436,NaN,NaN,NaN,35
0.767944871,0.453785606,1.692969374,NaN,NaN,NaN,3,-2.35619449,-3.124139361,-1.902408885,-0.663225116,NaN,NaN,NaN,35
-0.226892803,2.530727415,0.715584993,NaN,NaN,NaN,3,-2.513274123,-2.28638132,0.017453293,-1.79768913,NaN,NaN,NaN,35
0.436332313,0.645771823,3.001966313,NaN,NaN,NaN,3,2.07694181,1.640609497,2.722713633,-1.204277184,NaN,NaN,NaN,35
-1.710422667,-2.00712864,1.274090354,NaN,NaN,NaN,3,2.897246558,-1.675516082,0.890117919,-2.111848395,NaN,NaN,NaN,35
2.652900463,2.07694181,-1.570796327,NaN,NaN,NaN,3,-0.610865238,3.019419606,1.466076572,-2.181661565,NaN,NaN,NaN,35
-1.239183769,0.261799388,-3.001966313,NaN,NaN,NaN,3,1.535889742,2.775073511,1.79768913,-1.466076572,NaN,NaN,NaN,35
-0.523598776,-1.675516082,0.296705973,NaN,NaN,NaN,3,-2.722713633,-2.199114858,1.884955592,-2.42600766,NaN,NaN,NaN,35
-0.13962634,0.383972435,2.042035225,NaN,NaN,NaN,3,-3.019419606,-2.879793266,-2.635447171,-0.977384381,NaN,NaN,NaN,35
1.710422667,-1.274090354,0,NaN,NaN,NaN,3,2.042035225,0.331612558,0.767944871,2.042035225,NaN,NaN,NaN,35
2.042035225,-2.478367538,-1.326450232,NaN,NaN,NaN,3,-2.844886681,1.396263402,0.959931089,2.111848395,NaN,NaN,NaN,35
-0.20943951,1.727875959,2.07694181,NaN,NaN,NaN,3,1.727875959,1.93731547,-2.827433388,-2.478367538,NaN,NaN,NaN,35
0.715584993,0.541052068,1.93731547,NaN,NaN,NaN,3,1.378810109,0.663225116,1.919862177,-2.967059728,NaN,NaN,NaN,35
-0.087266463,-1.989675347,-0.628318531,NaN,NaN,NaN,3,0.191986218,0.27925268,-1.79768913,-0.436332313,NaN,NaN,NaN,35
-0.226892803,2.460914245,-2.565634,NaN,NaN,NaN,3,2.00712864,2.234021443,-1.815142422,-0.558505361,NaN,NaN,NaN,35
0.017453293,-2.652900463,0,NaN,NaN,NaN,3,-0.122173048,-0.13962634,-2.775073511,-0.122173048,NaN,NaN,NaN,35
-0.383972435,-0.122173048,0.122173048,NaN,NaN,NaN,3,2.635447171,3.019419606,2.513274123,2.757620218,NaN,NaN,NaN,35
0.157079633,0,0.436332313,NaN,NaN,NaN,3,0.261799388,0.104719755,0.261799388,0.698131701,NaN,NaN,NaN,35
0.034906585,1.256637061,2.530727415,NaN,NaN,NaN,3,2.164208272,2.129301687,-2.862339973,-1.588249619,NaN,NaN,NaN,35
-0.261799388,0.13962634,-1.954768762,NaN,NaN,NaN,3,1.850049007,2.111848395,1.989675347,-0.104719755,NaN,NaN,NaN,35
1.099557429,-1.780235837,-3.141592654,NaN,NaN,NaN,3,2.513274123,1.413716694,0.733038286,-0.628318531,NaN,NaN,NaN,35
-0.191986218,-0.959931089,0.383972435,NaN,NaN,NaN,3,-2.914699851,-2.722713633,2.408554368,-2.530727415,NaN,NaN,NaN,35
-0.017453293,1.361356817,-3.089232776,NaN,NaN,NaN,3,2.164208272,2.181661565,-2.757620218,-0.925024504,NaN,NaN,NaN,35
-2.059488517,-1.727875959,2.740166926,NaN,NaN,NaN,3,-2.932153143,-0.872664626,1.623156204,-0.191986218,NaN,NaN,NaN,35
-0.872664626,-2.28638132,-0.575958653,NaN,NaN,NaN,3,-2.757620218,-1.884955592,1.239183769,2.949606436,NaN,NaN,NaN,35
-0.471238898,0.261799388,-2.268928028,NaN,NaN,NaN,3,1.082104136,1.553343034,1.343903524,-1.186823891,NaN,NaN,NaN,35
3.124139361,1.553343034,1.658062789,2.094395102,2.234021443,2.548180708,6,1.745329252,-1.378810109,-2.984513021,-2.879793266,-2.443460953,-2.303834613,-1.989675347,35
-1.308996939,-0.593411946,-2.862339973,-2.757620218,-2.513274123,-2.059488517,6,0.890117919,2.199114858,0.296705973,-1.972222055,-1.8675023,-1.623156204,-1.169370599,35
-0.366519143,-0.628318531,-0.506145483,-0.314159265,1.8675023,-1.658062789,6,1.291543646,1.658062789,0.663225116,0.785398163,0.977384381,-3.124139361,-0.366519143,35
0.06981317,-2.408554368,-2.129301687,-0.41887902,0.558505361,0.767944871,6,-2.705260341,-2.775073511,1.169370599,1.448623279,-3.124139361,-2.14675498,-1.93731547,35
-1.815142422,2.600540585,2.844886681,-1.343903524,-0.750491578,0.017453293,6,-2.024581932,-0.20943951,0.575958653,0.820304748,2.914699851,-2.775073511,-2.00712864,35
0.383972435,0.750491578,0.872664626,2.792526803,-2.059488517,-0.750491578,6,0.034906585,-0.34906585,0.785398163,0.907571211,2.827433388,-2.024581932,-0.715584993,35
0.942477796,-2.408554368,-1.308996939,-0.226892803,0.523598776,1.518436449,6,-1.710422667,-2.652900463,2.164208272,-3.019419606,-1.93731547,-1.186823891,-0.191986218,35
-0.383972435,-0.331612558,-0.20943951,0.383972435,1.535889742,-2.775073511,6,2.268928028,2.652900463,1.93731547,2.059488517,2.652900463,-2.478367538,-0.506145483,35
0.191986218,2.408554368,2.897246558,-1.047197551,-0.157079633,0.628318531,6,-0.942477796,-1.134464014,1.466076572,1.954768762,-1.989675347,-1.099557429,-0.314159265,35
-0.820304748,1.029744259,1.239183769,1.972222055,-3.124139361,-2.844886681,6,0.575958653,1.396263402,1.605702912,1.815142422,2.548180708,-2.548180708,-2.268928028,35
0.802851456,-1.815142422,-0.314159265,0.122173048,0.226892803,2.635447171,6,2.00712864,1.204277184,0.191986218,1.692969374,2.129301687,2.234021443,-1.640609497,35
-1.396263402,-0.41887902,-0.401425728,0.802851456,1.570796327,-2.129301687,6,1.588249619,2.984513021,1.169370599,1.186823891,2.391101075,-3.124139361,-0.541052068,35
-0.925024504,1.902408885,2.565634,-2.809980096,-2.408554368,0.34906585,6,-1.605702912,-0.680678408,0.296705973,0.959931089,1.8675023,2.268928028,-1.256637061,35
-0.087266463,2.164208272,3.071779484,-3.019419606,-2.757620218,-2.757620218,6,2.251474735,2.338741198,-1.8675023,-0.959931089,-0.767944871,-0.506145483,-0.506145483,35
-1.431169987,2.129301687,2.14675498,-2.827433388,-1.326450232,-0.575958653,6,-0.523598776,0.907571211,1.605702912,1.623156204,2.932153143,-1.850049007,-1.099557429,35
-1.326450232,-2.548180708,-1.8675023,-0.506145483,-0.157079633,2.303834613,6,-2.897246558,-1.570796327,0.837758041,1.518436449,2.879793266,-3.054326191,-0.593411946,35
-1.762782545,0.802851456,1.448623279,1.954768762,1.954768762,-1.082104136,6,0.767944871,2.530727415,1.570796327,2.21656815,2.722713633,2.722713633,-0.314159265,35
0.767944871,2.635447171,2.705260341,2.949606436,-2.914699851,0.733038286,6,-2.28638132,-3.054326191,0.34906585,0.41887902,0.663225116,1.082104136,-1.553343034,35
2.844886681,2.967059728,-1.692969374,-1.134464014,0.471238898,1.727875959,6,-2.705260341,0.733038286,0.261799388,1.884955592,2.443460953,-2.234021443,-0.977384381,35
0.191986218,-0.488692191,0.104719755,1.588249619,-2.844886681,-1.692969374,6,1.186823891,0.994837674,0.698131701,1.291543646,2.775073511,-1.658062789,-0.506145483,35
0.314159265,1.588249619,2.635447171,-3.019419606,-1.535889742,-1.239183769,6,0.645771823,0.331612558,2.234021443,-3.001966313,-2.373647783,-0.890117919,-0.593411946,35
2.932153143,-1.518436449,-1.361356817,0.959931089,1.588249619,2.094395102,6,2.722713633,-0.20943951,1.204277184,1.361356817,-2.600540585,-1.972222055,-1.466076572,35
-0.087266463,0.994837674,2.234021443,-2.897246558,-1.902408885,-0.802851456,6,0.471238898,0.558505361,1.466076572,2.705260341,-2.42600766,-1.431169987,-0.331612558,35
2.792526803,1.291543646,1.291543646,2.914699851,-2.862339973,-0.907571211,6,0.017453293,-2.775073511,1.308996939,1.308996939,2.932153143,-2.844886681,-0.890117919,35
2.844886681,-2.652900463,-2.600540585,1.047197551,1.500983157,2.321287905,6,2.914699851,0.06981317,0.261799388,0.314159265,-2.321287905,-1.8675023,-1.047197551,35
-0.802851456,-1.012290966,-0.488692191,0.785398163,2.373647783,2.897246558,6,2.391101075,-3.089232776,1.378810109,1.902408885,-3.106686069,-1.518436449,-0.994837674,35
0.750491578,-1.221730476,0.890117919,1.972222055,2.460914245,2.478367538,6,1.274090354,0.523598776,0.052359878,2.164208272,-3.036872898,-2.548180708,-2.530727415,35
-2.687807048,1.919862177,3.124139361,-1.93731547,-1.535889742,-1.256637061,6,-0.645771823,2.042035225,1.274090354,2.478367538,-2.583087293,-2.181661565,-1.902408885,35
-0.767944871,-2.443460953,-2.251474735,-0.890117919,-0.645771823,0.558505361,6,-1.378810109,-0.610865238,2.460914245,2.652900463,-2.268928028,-2.024581932,-0.820304748,35
0.366519143,-2.705260341,-2.094395102,-1.186823891,-0.977384381,0.767944871,6,-1.361356817,-1.727875959,2.21656815,2.827433388,-2.548180708,-2.338741198,-0.593411946,35
