error,response,target,subject
0.314159265,0.261799388,-0.052359878,28
0.017453293,-3.106686069,-3.124139361,28
-0.06981317,1.658062789,1.727875959,28
0.087266463,-0.820304748,-0.907571211,28
0.174532925,-2.932153143,-3.106686069,28
-0.052359878,3.054326191,3.106686069,28
0.052359878,-0.977384381,-1.029744259,28
0.06981317,3.036872898,2.967059728,28
0.052359878,-0.994837674,-1.047197551,28
0.191986218,1.343903524,1.151917306,28
-0.052359878,1.570796327,1.623156204,28
-0.06981317,2.00712864,2.07694181,28
-0.087266463,-0.942477796,-0.855211333,28
-0.034906585,-2.844886681,-2.809980096,28
-0.06981317,1.93731547,2.00712864,28
0.104719755,0,-0.104719755,28
-0.20943951,1.762782545,1.972222055,28
0.017453293,-0.994837674,-1.012290966,28
-0.017453293,2.129301687,2.14675498,28
0.226892803,2.42600766,2.199114858,28
0.20943951,-0.837758041,-1.047197551,29
0.122173048,-1.692969374,-1.815142422,29
0.122173048,1.954768762,1.832595715,29
0.087266463,0.436332313,0.34906585,29
0.087266463,-2.757620218,-2.844886681,29
-0.034906585,-1.466076572,-1.431169987,29
-0.052359878,2.321287905,2.373647783,29
-0.017453293,-1.692969374,-1.675516082,29
0.034906585,-1.727875959,-1.762782545,29
-0.087266463,2.722713633,2.809980096,29
0.06981317,-0.174532925,-0.244346095,29
0.157079633,-1.343903524,-1.500983157,29
0.13962634,-2.687807048,-2.827433388,29
0.034906585,2.792526803,2.757620218,29
-0.052359878,-1.047197551,-0.994837674,29
-0.052359878,-1.082104136,-1.029744259,29
-0.06981317,-1.378810109,-1.308996939,29
0.052359878,-2.652900463,-2.705260341,29
0.017453293,2.251474735,2.234021443,29
0.034906585,1.553343034,1.518436449,29
0.017453293,2.35619449,2.338741198,29
0.06981317,-1.326450232,-1.396263402,29
0.034906585,-3.124139361,3.124139361,29
0.052359878,-0.122173048,-0.174532925,29
0.034906585,-3.019419606,-3.054326191,29
-0.034906585,0.785398163,0.820304748,29
-0.06981317,-0.698131701,-0.628318531,29
0.087266463,1.500983157,1.413716694,29
-0.017453293,2.129301687,2.14675498,29
-0.087266463,0.767944871,0.855211333,29
0.017453293,2.792526803,2.775073511,29
0.157079633,-1.134464014,-1.291543646,29
0.034906585,-2.792526803,-2.827433388,29
0,-0.820304748,-0.820304748,29
-0.087266463,-2.251474735,-2.164208272,29
0.052359878,-0.41887902,-0.471238898,29
-0.157079633,1.256637061,1.413716694,29
0,0.366519143,0.366519143,29
0.052359878,-2.234021443,-2.28638132,29
-0.052359878,-0.575958653,-0.523598776,29
-0.034906585,2.687807048,2.722713633,29
0.191986218,1.884955592,1.692969374,29
0.087266463,-2.00712864,-2.094395102,29
-0.06981317,-1.884955592,-1.815142422,29
-0.034906585,-0.506145483,-0.471238898,29
0.087266463,-0.942477796,-1.029744259,29
0.017453293,1.413716694,1.396263402,29
0,3.071779484,3.071779484,29
0.06981317,-1.326450232,-1.396263402,29
-0.174532925,0.890117919,1.064650844,29
0,2.478367538,2.478367538,30
-0.017453293,-1.815142422,-1.79768913,30
-0.06981317,-2.513274123,-2.443460953,30
0.052359878,3.036872898,2.984513021,30
0.017453293,0.383972435,0.366519143,30
0.034906585,0.104719755,0.06981317,30
-0.034906585,-2.251474735,-2.21656815,30
0.034906585,-2.652900463,-2.687807048,30
0.052359878,2.897246558,2.844886681,30
-0.087266463,-2.443460953,-2.35619449,30
0.017453293,-1.204277184,-1.221730476,30
-0.052359878,1.378810109,1.431169987,30
0.052359878,1.134464014,1.082104136,30
-0.017453293,-1.745329252,-1.727875959,30
0,-0.191986218,-0.191986218,30
0,2.303834613,2.303834613,30
-0.087266463,2.932153143,3.019419606,30
-0.052359878,-2.548180708,-2.49582083,30
-0.13962634,-3.036872898,-2.897246558,30
-0.017453293,2.844886681,2.862339973,30
-0.052359878,-2.199114858,-2.14675498,30
-0.174532925,0.34906585,0.523598776,30
0.087266463,0.680678408,0.593411946,30
0.174532925,-1.308996939,-1.483529864,30
0.174532925,1.308996939,1.134464014,30
0.034906585,-0.104719755,-0.13962634,30
0.017453293,-0.087266463,-0.104719755,30
-0.087266463,-0.034906585,0.052359878,30
-0.017453293,-0.907571211,-0.890117919,30
0,-0.052359878,-0.052359878,30
-0.087266463,0.959931089,1.047197551,30
0.06981317,-1.954768762,-2.024581932,30
0,-2.600540585,-2.600540585,30
0,2.583087293,2.583087293,30
-0.191986218,0.261799388,0.453785606,30
0.017453293,-0.226892803,-0.244346095,30
0.017453293,2.670353756,2.652900463,30
0.13962634,0.523598776,0.383972435,30
0.06981317,-0.366519143,-0.436332313,30
0.034906585,-2.827433388,-2.862339973,30
-0.034906585,-1.134464014,-1.099557429,30
-0.157079633,1.221730476,1.378810109,30
-0.087266463,1.780235837,1.8675023,30
0.052359878,1.850049007,1.79768913,30
-0.104719755,-0.767944871,-0.663225116,30
0.052359878,-1.047197551,-1.099557429,30
0.06981317,-0.523598776,-0.593411946,30
-0.104719755,-0.907571211,-0.802851456,30
-0.017453293,-0.541052068,-0.523598776,30
0.13962634,2.321287905,2.181661565,30
-0.122173048,-1.431169987,-1.308996939,31
0.13962634,-1.483529864,-1.623156204,31
0.06981317,-2.967059728,-3.036872898,31
0.06981317,-1.815142422,-1.884955592,31
-0.122173048,-1.570796327,-1.448623279,31
-0.122173048,0.122173048,0.244346095,31
0,-2.338741198,-2.338741198,31
-0.034906585,-2.827433388,-2.792526803,31
0.017453293,-2.670353756,-2.687807048,31
-0.017453293,0.837758041,0.855211333,31
0.104719755,-2.024581932,-2.129301687,31
0.034906585,2.775073511,2.740166926,31
-0.034906585,-1.169370599,-1.134464014,31
0,0.959931089,0.959931089,31
-0.104719755,-1.815142422,-1.710422667,31
-0.104719755,-0.733038286,-0.628318531,31
-0.087266463,1.954768762,2.042035225,31
0.191986218,1.989675347,1.79768913,31
-0.017453293,0.157079633,0.174532925,31
-0.087266463,-2.513274123,-2.42600766,31
0.034906585,0.767944871,0.733038286,31
0.052359878,-0.034906585,-0.087266463,31
-0.13962634,1.047197551,1.186823891,31
-0.06981317,2.28638132,2.35619449,31
-0.034906585,0.715584993,0.750491578,31
-0.017453293,0.994837674,1.012290966,31
0.052359878,-1.727875959,-1.780235837,31
0.087266463,2.391101075,2.303834613,31
0.034906585,0.296705973,0.261799388,31
-0.06981317,-1.082104136,-1.012290966,31
0.017453293,-3.141592654,3.124139361,31
0.052359878,-2.49582083,-2.548180708,31
-0.034906585,1.954768762,1.989675347,31
-0.052359878,-1.186823891,-1.134464014,31
0.034906585,-2.932153143,-2.967059728,31
0.06981317,-2.111848395,-2.181661565,31
0.017453293,3.036872898,3.019419606,31
0,-1.500983157,-1.500983157,31
-0.191986218,-0.052359878,0.13962634,31
0.017453293,0.27925268,0.261799388,31
-0.104719755,-0.645771823,-0.541052068,31
0.034906585,2.00712864,1.972222055,31
0.034906585,1.448623279,1.413716694,31
-0.017453293,2.391101075,2.408554368,31
0.20943951,1.692969374,1.483529864,31
-0.052359878,2.391101075,2.443460953,31
0.104719755,-2.07694181,-2.181661565,31
-0.052359878,1.029744259,1.082104136,31
0.034906585,-0.593411946,-0.628318531,31
0.017453293,-2.28638132,-2.303834613,31
-0.157079633,-0.104719755,0.052359878,32
0.06981317,2.862339973,2.792526803,32
0.087266463,0.523598776,0.436332313,32
-0.087266463,-1.727875959,-1.640609497,32
-0.122173048,-0.104719755,0.017453293,32
0.122173048,1.972222055,1.850049007,32
-0.052359878,-1.378810109,-1.326450232,32
-0.017453293,-2.565634,-2.548180708,32
-0.20943951,0.436332313,0.645771823,32
0.174532925,1.326450232,1.151917306,32
-0.034906585,1.762782545,1.79768913,32
0.314159265,1.361356817,1.047197551,32
-0.157079633,-1.431169987,-1.274090354,32
0.191986218,0.331612558,0.13962634,32
-0.087266463,-0.925024504,-0.837758041,32
0.034906585,0.802851456,0.767944871,32
0.017453293,-2.949606436,-2.967059728,32
0.104719755,1.012290966,0.907571211,32
-0.174532925,-2.548180708,-2.373647783,32
0.191986218,0.06981317,-0.122173048,32
-0.06981317,2.28638132,2.35619449,32
-0.122173048,1.413716694,1.535889742,32
-0.366519143,-2.740166926,-2.373647783,32
0.122173048,-1.064650844,-1.186823891,32
0,-3.106686069,-3.106686069,32
-0.034906585,1.151917306,1.186823891,32
-0.122173048,0.802851456,0.925024504,32
-0.017453293,2.164208272,2.181661565,32
0.052359878,2.775073511,2.722713633,32
-0.052359878,0.645771823,0.698131701,32
0.122173048,-1.588249619,-1.710422667,32
0.06981317,0.558505361,0.488692191,32
0.383972435,-0.994837674,-1.378810109,32
0.261799388,1.012290966,0.750491578,32
-0.191986218,-0.226892803,-0.034906585,32
0.122173048,1.413716694,1.291543646,32
0,-1.972222055,-1.972222055,32
-0.052359878,3.001966313,3.054326191,32
-0.13962634,-2.548180708,-2.408554368,32
0.06981317,-1.169370599,-1.239183769,32
-0.052359878,1.902408885,1.954768762,32
-0.261799388,1.029744259,1.291543646,32
-0.226892803,-2.617993878,-2.391101075,32
0.104719755,-3.036872898,-3.141592654,32
0.017453293,-0.506145483,-0.523598776,32
0.052359878,-0.122173048,-0.174532925,32
-0.104719755,-0.942477796,-0.837758041,32
0.157079633,0,-0.157079633,32
0.13962634,2.513274123,2.373647783,32
-0.104719755,0.855211333,0.959931089,32
0,2.914699851,2.914699851,33
0.06981317,-0.872664626,-0.942477796,33
-0.017453293,-0.191986218,-0.174532925,33
0.052359878,0.488692191,0.436332313,33
0,-2.129301687,-2.129301687,33
-0.017453293,2.565634,2.583087293,33
0,2.199114858,2.199114858,33
0.017453293,-0.558505361,-0.575958653,33
0.034906585,-2.042035225,-2.07694181,33
-0.06981317,1.378810109,1.448623279,33
-0.017453293,2.583087293,2.600540585,33
-0.017453293,2.14675498,2.164208272,33
0.034906585,0.296705973,0.261799388,33
0.087266463,-0.733038286,-0.820304748,33
0.034906585,-2.687807048,-2.722713633,33
-0.017453293,-0.663225116,-0.645771823,33
-0.052359878,2.652900463,2.705260341,33
0.034906585,-1.343903524,-1.378810109,33
-0.017453293,0.925024504,0.942477796,33
0,-2.478367538,-2.478367538,33
0.017453293,-0.034906585,-0.052359878,33
0.034906585,-1.605702912,-1.640609497,33
0,0.436332313,0.436332313,33
-0.017453293,-2.321287905,-2.303834613,33
0,-2.199114858,-2.199114858,33
-0.034906585,-0.610865238,-0.575958653,33
-0.017453293,1.274090354,1.291543646,33
0.104719755,-1.186823891,-1.291543646,33
0.017453293,2.652900463,2.635447171,33
-0.017453293,-0.680678408,-0.663225116,33
0.017453293,-1.640609497,-1.658062789,33
0.157079633,1.727875959,1.570796327,33
-0.052359878,0.837758041,0.890117919,33
0.052359878,0.890117919,0.837758041,33
-0.017453293,-2.234021443,-2.21656815,33
0.034906585,0.645771823,0.610865238,33
-0.017453293,1.099557429,1.117010721,33
0.104719755,-2.583087293,-2.687807048,33
0.122173048,1.012290966,0.890117919,33
0.017453293,2.548180708,2.530727415,33
0.034906585,-3.071779484,-3.106686069,33
0.06981317,0.750491578,0.680678408,33
0.052359878,-2.932153143,-2.984513021,33
-0.087266463,1.780235837,1.8675023,33
0.06981317,-0.855211333,-0.925024504,33
-0.087266463,-2.024581932,-1.93731547,33
0.034906585,-2.809980096,-2.844886681,33
-0.06981317,1.954768762,2.024581932,33
-0.052359878,2.967059728,3.019419606,33
0.034906585,-2.705260341,-2.740166926,33
0,0.157079633,0.157079633,35
0.087266463,-0.733038286,-0.820304748,35
0.575958653,1.186823891,0.610865238,35
-0.034906585,-0.401425728,-0.366519143,35
0.13962634,-1.93731547,-2.07694181,35
-0.174532925,2.844886681,3.019419606,35
0.087266463,-0.453785606,-0.541052068,35
-0.174532925,2.338741198,2.513274123,35
0.34906585,0.959931089,0.610865238,35
-0.017453293,3.106686069,3.124139361,35
0.06981317,-0.610865238,-0.680678408,35
-0.20943951,2.600540585,2.809980096,35
-0.052359878,2.705260341,2.757620218,35
0.087266463,-2.984513021,-3.071779484,35
-0.13962634,-0.942477796,-0.802851456,35
0,-2.07694181,-2.07694181,35
0.017453293,-1.396263402,-1.413716694,35
0.06981317,-2.251474735,-2.321287905,35
0.157079633,-1.570796327,-1.727875959,35
-0.052359878,-2.949606436,-2.897246558,35
0.122173048,1.029744259,0.907571211,35
0,2.914699851,2.914699851,35
0.052359878,-2.583087293,-2.635447171,35
0.034906585,-0.680678408,-0.715584993,35
-0.017453293,-2.583087293,-2.565634,35
0.314159265,-0.767944871,-1.082104136,35
0.13962634,1.221730476,1.082104136,35
-0.052359878,-2.391101075,-2.338741198,35
0.052359878,-1.8675023,-1.919862177,35
0.366519143,0.244346095,-0.122173048,35
-0.122173048,-0.837758041,-0.715584993,35
0.157079633,-2.268928028,-2.42600766,35
-0.226892803,-2.303834613,-2.07694181,35
0.034906585,2.635447171,2.600540585,35
0.157079633,2.338741198,2.181661565,35
0,-1.483529864,-1.483529864,35
0.06981317,-1.204277184,-1.274090354,35
-0.13962634,2.42600766,2.565634,35
0.122173048,1.902408885,1.780235837,35
0.13962634,-1.361356817,-1.500983157,35
0.052359878,-0.401425728,-0.453785606,35
0.226892803,2.513274123,2.28638132,35
0,-2.181661565,-2.181661565,35
0.034906585,1.780235837,1.745329252,35
-0.157079633,1.029744259,1.186823891,35
-0.017453293,-2.687807048,-2.670353756,35
-0.06981317,-3.071779484,-3.001966313,35
0.034906585,0.610865238,0.575958653,35
0.052359878,2.111848395,2.059488517,35
-0.052359878,-1.972222055,-1.919862177,35
-0.034906585,1.79768913,1.832595715,39
-0.087266463,1.989675347,2.07694181,39
0.052359878,-2.722713633,-2.775073511,39
0.13962634,0.890117919,0.750491578,39
0.087266463,0.575958653,0.488692191,39
0,-1.239183769,-1.239183769,39
0.06981317,-2.879793266,-2.949606436,39
-0.034906585,2.670353756,2.705260341,39
0.104719755,0.663225116,0.558505361,39
-0.034906585,2.251474735,2.28638132,39
-0.122173048,-2.321287905,-2.199114858,39
-0.052359878,-1.535889742,-1.483529864,39
-0.034906585,-0.191986218,-0.157079633,39
-0.034906585,-1.919862177,-1.884955592,39
0.017453293,1.692969374,1.675516082,39
-0.017453293,-1.431169987,-1.413716694,39
0.034906585,-1.396263402,-1.431169987,39
-0.017453293,-1.745329252,-1.727875959,39
-0.157079633,-3.054326191,-2.897246558,39
-0.06981317,0.541052068,0.610865238,39
-0.174532925,1.954768762,2.129301687,39
0.034906585,1.93731547,1.902408885,39
0,-2.984513021,-2.984513021,39
-0.261799388,-0.436332313,-0.174532925,39
0.052359878,-1.431169987,-1.483529864,39
-0.087266463,2.042035225,2.129301687,39
0.06981317,2.00712864,1.93731547,39
0.052359878,1.815142422,1.762782545,39
0,2.460914245,2.460914245,39
-0.06981317,0.820304748,0.890117919,39
0.087266463,-2.042035225,-2.129301687,39
0,0.942477796,0.942477796,39
-0.122173048,1.064650844,1.186823891,39
0.157079633,0.314159265,0.157079633,39
-0.06981317,-2.391101075,-2.321287905,39
-0.017453293,1.518436449,1.535889742,39
0.087266463,1.117010721,1.029744259,39
0,-1.239183769,-1.239183769,39
0.13962634,-1.448623279,-1.588249619,39
-0.034906585,1.640609497,1.675516082,39
0.157079633,-1.361356817,-1.518436449,39
0.034906585,-0.453785606,-0.488692191,39
0.052359878,-1.640609497,-1.692969374,39
-0.174532925,-3.036872898,-2.862339973,39
-0.104719755,2.705260341,2.809980096,39
0.052359878,2.268928028,2.21656815,39
-0.174532925,2.757620218,2.932153143,39
0.052359878,-1.815142422,-1.8675023,39
0.191986218,0.488692191,0.296705973,39
-0.157079633,-2.35619449,-2.199114858,39
-0.052359878,-0.942477796,-0.890117919,41
0.20943951,-2.513274123,-2.722713633,41
-0.052359878,-2.49582083,-2.443460953,41
0.017453293,2.251474735,2.234021443,41
-0.06981317,-0.925024504,-0.855211333,41
-0.052359878,-2.321287905,-2.268928028,41
0.017453293,2.35619449,2.338741198,41
-0.052359878,-2.129301687,-2.07694181,41
-0.104719755,-2.129301687,-2.024581932,41
-0.174532925,1.396263402,1.570796327,41
-0.017453293,-2.600540585,-2.583087293,41
0.017453293,0.401425728,0.383972435,41
0.244346095,-2.687807048,-2.932153143,41
0.034906585,-1.343903524,-1.378810109,41
-0.13962634,0.488692191,0.628318531,41
-0.017453293,-1.727875959,-1.710422667,41
0.122173048,-1.658062789,-1.780235837,41
0.104719755,-2.775073511,-2.879793266,41
0.296705973,0.523598776,0.226892803,41
0.06981317,-0.628318531,-0.698131701,41
0.017453293,-1.117010721,-1.134464014,41
0.034906585,3.054326191,3.019419606,41
0.104719755,-2.548180708,-2.652900463,41
0,-3.036872898,-3.036872898,41
0.017453293,-1.692969374,-1.710422667,41
-0.226892803,-2.600540585,-2.373647783,41
0,1.431169987,1.431169987,41
-0.017453293,1.972222055,1.989675347,41
0,-2.984513021,-2.984513021,41
-0.104719755,0.157079633,0.261799388,41
0.122173048,1.134464014,1.012290966,41
0.122173048,1.274090354,1.151917306,41
-0.174532925,1.047197551,1.221730476,41
0.087266463,-2.897246558,-2.984513021,41
-0.034906585,-3.071779484,-3.036872898,41
-0.052359878,-2.443460953,-2.391101075,41
0.06981317,-0.174532925,-0.244346095,41
0,-2.775073511,-2.775073511,41
-0.174532925,-0.994837674,-0.820304748,41
0.087266463,-2.408554368,-2.49582083,41
-0.104719755,1.291543646,1.396263402,41
0.122173048,-0.401425728,-0.523598776,41
0.191986218,1.047197551,0.855211333,41
0.017453293,0.541052068,0.523598776,41
-0.174532925,3.089232776,-3.019419606,41
0.052359878,0.27925268,0.226892803,41
-0.052359878,0.06981317,0.122173048,41
-0.052359878,0,0.052359878,41
0.06981317,2.600540585,2.530727415,41
0.087266463,-1.972222055,-2.059488517,41
0.174532925,-1.064650844,-1.239183769,43
0.06981317,-1.518436449,-1.588249619,43
0.06981317,2.617993878,2.548180708,43
0.122173048,0.017453293,-0.104719755,43
0.017453293,1.012290966,0.994837674,43
0.104719755,-2.321287905,-2.42600766,43
0.104719755,0.191986218,0.087266463,43
0.017453293,-0.471238898,-0.488692191,43
0.034906585,-0.331612558,-0.366519143,43
-0.017453293,-1.239183769,-1.221730476,43
0.13962634,0.087266463,-0.052359878,43
0.017453293,-0.34906585,-0.366519143,43
0.034906585,-2.14675498,-2.181661565,43
0.104719755,-1.029744259,-1.134464014,43
-0.244346095,-2.460914245,-2.21656815,43
0.174532925,-1.099557429,-1.274090354,43
0.191986218,0.27925268,0.087266463,43
-0.13962634,0.383972435,0.523598776,43
0.087266463,-0.663225116,-0.750491578,43
0.104719755,2.967059728,2.862339973,43
0.087266463,-1.658062789,-1.745329252,43
0.471238898,0.977384381,0.506145483,43
0.20943951,0.087266463,-0.122173048,43
0.157079633,-3.054326191,3.071779484,43
0,-3.124139361,-3.124139361,43
0.034906585,-0.541052068,-0.575958653,43
0.27925268,1.710422667,1.431169987,43
-0.06981317,-0.767944871,-0.698131701,43
-0.052359878,-2.373647783,-2.321287905,43
-0.034906585,1.256637061,1.291543646,43
-0.034906585,2.635447171,2.670353756,43
-0.122173048,3.106686069,-3.054326191,43
-0.087266463,-2.199114858,-2.111848395,43
0.034906585,-2.932153143,-2.967059728,43
0.122173048,-3.001966313,-3.124139361,43
-0.06981317,2.478367538,2.548180708,43
0.157079633,-0.087266463,-0.244346095,43
-0.226892803,0.523598776,0.750491578,43
-0.104719755,-2.059488517,-1.954768762,43
0,-1.850049007,-1.850049007,43
-0.122173048,2.042035225,2.164208272,43
0,-1.117010721,-1.117010721,43
-0.034906585,1.658062789,1.692969374,43
-0.06981317,-2.565634,-2.49582083,43
-0.034906585,-1.099557429,-1.064650844,43
0.104719755,-1.308996939,-1.413716694,43
0.052359878,-1.396263402,-1.448623279,43
0,2.722713633,2.722713633,43
0.191986218,-2.792526803,-2.984513021,43
0.174532925,-1.79768913,-1.972222055,43
0.122173048,0.34906585,0.226892803,44
0.034906585,-0.820304748,-0.855211333,44
0.034906585,1.850049007,1.815142422,44
-0.034906585,-2.338741198,-2.303834613,44
-0.122173048,-2.443460953,-2.321287905,44
0.017453293,2.268928028,2.251474735,44
0.087266463,-0.698131701,-0.785398163,44
-0.017453293,-1.8675023,-1.850049007,44
0,-1.815142422,-1.815142422,44
-0.034906585,1.361356817,1.396263402,44
0.017453293,-1.675516082,-1.692969374,44
0.017453293,-1.256637061,-1.274090354,44
-0.052359878,-0.27925268,-0.226892803,44
0.017453293,1.658062789,1.640609497,44
0,-3.036872898,-3.036872898,44
0.017453293,2.827433388,2.809980096,44
-0.087266463,0.663225116,0.750491578,44
0.052359878,-0.558505361,-0.610865238,44
0.052359878,-1.815142422,-1.8675023,44
0.06981317,-1.326450232,-1.396263402,44
-0.052359878,0.017453293,0.06981317,44
0.017453293,2.617993878,2.600540585,44
0.06981317,-0.034906585,-0.104719755,44
0.034906585,1.658062789,1.623156204,44
0.052359878,0.20943951,0.157079633,44
-0.034906585,-3.124139361,-3.089232776,44
0.017453293,1.762782545,1.745329252,44
-0.017453293,3.071779484,3.089232776,44
-0.157079633,-2.809980096,-2.652900463,44
0.174532925,3.089232776,2.914699851,44
-0.104719755,1.082104136,1.186823891,44
-0.122173048,2.059488517,2.181661565,44
0.104719755,0.331612558,0.226892803,44
0.034906585,-3.106686069,-3.141592654,44
-0.052359878,-2.932153143,-2.879793266,44
0.087266463,0.942477796,0.855211333,44
0.017453293,-1.029744259,-1.047197551,44
-0.052359878,1.884955592,1.93731547,44
0,2.513274123,2.513274123,44
-0.104719755,-0.925024504,-0.820304748,44
0.034906585,-3.141592654,3.106686069,44
-0.052359878,-0.41887902,-0.366519143,44
0,0.610865238,0.610865238,44
0.034906585,0.872664626,0.837758041,44
0.157079633,1.239183769,1.082104136,44
0.017453293,2.199114858,2.181661565,44
-0.052359878,-1.570796327,-1.518436449,44
0,1.832595715,1.832595715,44
0,2.391101075,2.391101075,44
0.087266463,-1.588249619,-1.675516082,44
-0.06981317,1.117010721,1.186823891,45
-0.06981317,2.775073511,2.844886681,45
0,-0.994837674,-0.994837674,45
-0.087266463,0.785398163,0.872664626,45
0.034906585,1.239183769,1.204277184,45
0.034906585,-2.740166926,-2.775073511,45
0.017453293,0.087266463,0.06981317,45
0.034906585,-2.914699851,-2.949606436,45
-0.087266463,-3.106686069,-3.019419606,45
0.034906585,1.256637061,1.221730476,45
0,0.226892803,0.226892803,45
0,-2.338741198,-2.338741198,45
0.157079633,-1.012290966,-1.169370599,45
0.017453293,1.780235837,1.762782545,45
-0.06981317,0.087266463,0.157079633,45
0.122173048,-1.8675023,-1.989675347,45
0.104719755,1.274090354,1.169370599,45
0.052359878,3.124139361,3.071779484,45
-0.122173048,1.343903524,1.466076572,45
-0.034906585,-0.506145483,-0.471238898,45
0.06981317,-0.41887902,-0.488692191,45
-0.087266463,0.715584993,0.802851456,45
0,2.303834613,2.303834613,45
0.104719755,-2.513274123,-2.617993878,45
-0.06981317,2.897246558,2.967059728,45
0.06981317,0.20943951,0.13962634,45
-0.034906585,-1.832595715,-1.79768913,45
0.104719755,2.35619449,2.251474735,45
0.017453293,-1.919862177,-1.93731547,45
-0.13962634,0.296705973,0.436332313,45
-0.104719755,1.169370599,1.274090354,45
0.034906585,-2.129301687,-2.164208272,45
0.244346095,1.605702912,1.361356817,45
-0.017453293,-2.094395102,-2.07694181,45
0,1.151917306,1.151917306,45
-0.052359878,1.082104136,1.134464014,45
-0.13962634,-2.373647783,-2.234021443,45
-0.06981317,2.617993878,2.687807048,45
0.017453293,0.191986218,0.174532925,45
-0.017453293,2.617993878,2.635447171,45
0,2.984513021,2.984513021,45
-0.034906585,2.809980096,2.844886681,45
-0.06981317,0.383972435,0.453785606,45
0.052359878,1.239183769,1.186823891,45
0,-1.553343034,-1.553343034,45
-0.017453293,-0.034906585,-0.017453293,45
-0.052359878,3.036872898,3.089232776,45
0.034906585,-0.226892803,-0.261799388,45
-0.017453293,-0.506145483,-0.488692191,45
-0.06981317,-0.27925268,-0.20943951,45
0.017453293,0.541052068,0.523598776,46
0,-2.879793266,-2.879793266,46
0.034906585,-1.064650844,-1.099557429,46
0.226892803,1.815142422,1.588249619,46
-0.017453293,3.071779484,3.089232776,46
-0.06981317,-2.14675498,-2.07694181,46
0.104719755,-1.954768762,-2.059488517,46
0.017453293,1.832595715,1.815142422,46
-0.191986218,1.762782545,1.954768762,46
0.017453293,0.244346095,0.226892803,46
-0.052359878,2.792526803,2.844886681,46
-0.017453293,-2.705260341,-2.687807048,46
0.052359878,0.523598776,0.471238898,46
0.034906585,1.099557429,1.064650844,46
0,-2.827433388,-2.827433388,46
0.052359878,-0.558505361,-0.610865238,46
0.104719755,-0.855211333,-0.959931089,46
0.104719755,-1.535889742,-1.640609497,46
0.052359878,-2.844886681,-2.897246558,46
0,-2.07694181,-2.07694181,46
0.034906585,-2.617993878,-2.652900463,46
-0.104719755,2.338741198,2.443460953,46
-0.034906585,3.054326191,3.089232776,46
0.087266463,-1.954768762,-2.042035225,46
0.017453293,2.932153143,2.914699851,46
0.104719755,0.680678408,0.575958653,46
-0.06981317,1.012290966,1.082104136,46
-0.052359878,0.820304748,0.872664626,46
0.104719755,0.680678408,0.575958653,46
0.052359878,1.553343034,1.500983157,46
0,0.27925268,0.27925268,46
0.06981317,0.087266463,0.017453293,46
0.034906585,-3.124139361,3.124139361,46
0.157079633,1.780235837,1.623156204,46
-0.191986218,1.256637061,1.448623279,46
-0.122173048,-2.844886681,-2.722713633,46
0,-1.099557429,-1.099557429,46
-0.052359878,0.383972435,0.436332313,46
-0.157079633,0.558505361,0.715584993,46
0.087266463,-1.431169987,-1.518436449,46
0.017453293,2.28638132,2.268928028,46
-0.034906585,1.553343034,1.588249619,46
-0.06981317,-1.954768762,-1.884955592,46
0.034906585,0.907571211,0.872664626,46
-0.191986218,1.082104136,1.274090354,46
0,0.34906585,0.34906585,46
-0.034906585,-1.326450232,-1.291543646,46
0.157079633,2.478367538,2.321287905,46
-0.034906585,-0.436332313,-0.401425728,46
-0.052359878,0.855211333,0.907571211,46
0.017453293,-3.106686069,-3.124139361,47
0.052359878,-1.640609497,-1.692969374,47
0.157079633,0.20943951,0.052359878,47
0,-2.844886681,-2.844886681,47
0,2.530727415,2.530727415,47
0.017453293,-0.436332313,-0.453785606,47
0.017453293,0.401425728,0.383972435,47
-0.104719755,2.635447171,2.740166926,47
-0.13962634,0.296705973,0.436332313,47
-0.087266463,-1.8675023,-1.780235837,47
0.052359878,-0.715584993,-0.767944871,47
-0.017453293,0.383972435,0.401425728,47
0.087266463,1.483529864,1.396263402,47
-0.06981317,-1.308996939,-1.239183769,47
0,3.001966313,3.001966313,47
-0.017453293,0.890117919,0.907571211,47
-0.034906585,-2.14675498,-2.111848395,47
0.06981317,2.111848395,2.042035225,47
0.034906585,2.443460953,2.408554368,47
0.13962634,2.513274123,2.373647783,47
-0.034906585,0.855211333,0.890117919,47
0,1.605702912,1.605702912,47
0.087266463,-0.226892803,-0.314159265,47
0.052359878,-0.767944871,-0.820304748,47
0.034906585,-1.832595715,-1.8675023,47
-0.052359878,2.757620218,2.809980096,47
-0.017453293,0.383972435,0.401425728,47
0.06981317,-2.792526803,-2.862339973,47
0.017453293,0.104719755,0.087266463,47
0.13962634,-1.93731547,-2.07694181,47
0.191986218,2.042035225,1.850049007,47
0,-0.593411946,-0.593411946,47
-0.087266463,2.583087293,2.670353756,47
-0.017453293,0.122173048,0.13962634,47
0,-1.308996939,-1.308996939,47
0.191986218,2.21656815,2.024581932,47
-0.087266463,2.792526803,2.879793266,47
0.034906585,-1.605702912,-1.640609497,47
-0.174532925,-2.635447171,-2.460914245,47
0.20943951,-0.296705973,-0.506145483,47
0.017453293,1.8675023,1.850049007,47
0.052359878,2.513274123,2.460914245,47
0.052359878,1.378810109,1.326450232,47
0,2.600540585,2.600540585,47
-0.034906585,2.548180708,2.583087293,47
0.06981317,1.221730476,1.151917306,47
